id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36603616,"MODERN  LOFT, very well located with roof top!",241327887,Kristofer,,Benito Juárez,19.38664,-99.18153,Entire home/apt,851,1,194,2021-09-26,7.01,21,331,94,
36604011,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.39939,-99.17495,Entire home/apt,793,1,58,2020-02-10,2.07,109,352,6,
36604351,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.40019,-99.1759,Entire home/apt,793,1,146,2021-09-24,5.22,109,348,59,
36604584,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.40075,-99.1767,Entire home/apt,793,1,110,2021-07-31,4.15,109,345,36,
36605906,“Viva Coyoacán “ el placer de lo tradicional.,271103557,Rosario,,Coyoacán,19.34397,-99.16043,Entire home/apt,2120,2,26,2021-07-18,0.95,4,79,6,
36608522,Renta departamento en colonia del valle,264094203,Abraham,,Benito Juárez,19.38135,-99.16596,Entire home/apt,26000,365,0,,,1,365,0,
36622350,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.40115,-99.17627,Entire home/apt,793,1,52,2020-02-06,1.89,109,282,1,
36624037,"Condesa, Cozy & Comfy place",275271911,Claudia,,Cuauhtémoc,19.41045,-99.17415,Entire home/apt,1000,1,33,2020-11-13,1.19,2,54,6,
36628442,Nice & Comfortable room near Masaryk. 17,42943092,Caravansaro,,Miguel Hidalgo,19.43197,-99.20164,Private room,1499,1,37,2019-11-08,1.34,28,297,2,
36633514,HOMi Beautiful Double Suite perfect Location,91265490,HOMi,,Cuauhtémoc,19.4325,-99.16931,Entire home/apt,679,1,203,2021-08-23,7.30,109,339,82,
36634037,Centric room in the heart of Mexico City,256444224,Jeanette,,Miguel Hidalgo,19.43429,-99.17131,Private room,430,1,2,2019-11-18,0.08,1,179,0,
36641593,HOMi Beautiful Flat with terrace,91265490,HOMi,,Cuauhtémoc,19.43256,-99.16922,Entire home/apt,900,1,120,2021-05-11,4.33,109,349,42,
36641695,Cuarto con baño privado cerca de Citibanamex VM3,4647678,Caravansaro,,Miguel Hidalgo,19.43686,-99.21067,Private room,1099,1,70,2020-11-01,2.51,23,356,22,
36642173,"Nuevo Estudio/departamento, Centro Histórico",108582490,Mario,,Cuauhtémoc,19.43164,-99.14191,Entire home/apt,688,1,70,2021-10-14,2.53,1,350,30,
36642795,Cuarto en Polanco cerca de Hospital Militar VM4,4647678,Caravansaro,,Miguel Hidalgo,19.43686,-99.21067,Private room,599,1,47,2019-07-25,1.68,23,339,9,
36643469,Habitación en Polanco cerca Centro Citibanamex VM5,4647678,Caravansaro,,Miguel Hidalgo,19.43686,-99.21067,Private room,749,1,74,2021-01-15,2.65,23,358,19,
36657627,A 10 minutos del Aeropuerto y Basílica d Guadalupe,179663591,Ana,,Gustavo A. Madero,19.46418,-99.12523,Entire home/apt,1140,2,0,,,1,179,0,
36663730,Great location for tourists! Private room.,62587582,Karla,,Cuauhtémoc,19.43376,-99.13794,Private room,500,2,3,2019-09-16,0.12,4,144,0,
36666070,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.39906,-99.17519,Entire home/apt,746,1,146,2021-08-22,5.28,109,350,32,
36666581,HOMi Perfect Loft great Location,91265490,HOMi,,Miguel Hidalgo,19.40112,-99.17534,Entire home/apt,793,1,100,2021-07-25,3.60,109,353,30,
36667048,Exclusivo loft en Santa Fe,65916171,Rodrigo,,Cuajimalpa de Morelos,19.35329,-99.28533,Entire home/apt,700,15,2,2019-07-19,2,2,179,1,
36668508,El rincón de Xochimilco,251978947,Paty,,Xochimilco,19.25934,-99.10517,Entire home/apt,404,2,56,2021-01-21,2.02,1,341,15,
36671309,Wonderful Apartment in Narvarte.,246453043,María Elena,,Benito Juárez,19.39146,-99.14838,Entire home/apt,700,1,10,2021-06-26,0.38,1,319,3,
36674734,Private Bedroom and Bathroom great view terrace,40691143,Israel,,Benito Juárez,19.38093,-99.14728,Entire home/apt,250,4,12,2020-03-03,0.43,2,122,1,
36676477,Habitación privada  Quinta Doña Came (ind),266412193,Aida,,Cuajimalpa de Morelos,19.35536,-99.28693,Private room,300,2,6,2020-03-01,0.23,4,179,0,
36676678,"Bonito, amplio y cómodo departamento",177558172,Omar David,,Gustavo A. Madero,19.50332,-99.12372,Entire home/apt,980,2,45,2021-10-08,1.67,1,0,16,
36677427,Cómoda habitación Chapultepec / Col Juárez,177077177,Ignacio,,Cuauhtémoc,19.42216,-99.17206,Private room,404,3,0,,,1,358,0,
36695789,WTC Great Place in Mexico City's Heart,275749678,Mauricio,,Benito Juárez,19.38915,-99.17806,Entire home/apt,1514,2,63,2021-08-05,2.29,1,167,22,
36701769,Unique 2-story flat in the heart of Colonia Roma,207619530,Diego,,Cuauhtémoc,19.42083,-99.15716,Entire home/apt,3028,21,0,,,1,89,0,
36701811,Departamento Los Coyotes. Camina 1.9Km a Coyoacan.,23944392,Fabian,,Coyoacán,19.34064,-99.15349,Entire home/apt,1100,2,38,2021-06-21,1.38,1,172,24,
36704557,Ladeladelvalle-fully renovated & full of character,82619279,Rodrigo,,Benito Juárez,19.39411,-99.1719,Entire home/apt,1250,2,27,2019-11-14,0.98,2,231,1,
36704623,Maison de Poupèes,275887344,Aquiles Sebastian,,Cuauhtémoc,19.4271,-99.13786,Entire home/apt,700,2,19,2019-09-26,0.70,1,353,0,
36714350,Un lugar para descansar...,270566645,Denisse,,Cuauhtémoc,19.42393,-99.13849,Private room,300,2,0,,,2,363,0,
36716921,Dos habitaciones en casa de los abuelos,275968706,Ana,,Coyoacán,19.33462,-99.13108,Private room,1000,1,0,,,1,88,0,
36726577,Departamento la Villa,137934150,Santi,,Gustavo A. Madero,19.4817,-99.124,Entire home/apt,349,2,26,2019-10-15,0.94,5,363,0,
36728270,Hogar de Tlalpan1     40% off por semana,230992075,Ricardo,,Tlalpan,19.29166,-99.15567,Private room,450,2,14,2020-02-21,0.54,4,365,9,
36728509,Tranquilo y agradable Loft excelente ubicacion,276067575,Myrna,,Azcapotzalco,19.46616,-99.15814,Entire home/apt,898,14,9,2020-11-07,0.33,1,179,1,
36729886,Casa Laurel Villa Verdún,102084443,Maritza,,Álvaro Obregón,19.3365,-99.25713,Private room,606,2,1,2019-12-05,0.04,5,363,0,
36730636,Coyoacan Frida's Favorite Loft,66564337,Larissa,,Coyoacán,19.35675,-99.15624,Entire home/apt,900,2,13,2021-09-17,0.55,1,105,3,
36730914,Pepe’s house el mejor lugar del centro histórico.,220393685,Martha Mireya,,Cuauhtémoc,19.4285,-99.1359,Entire home/apt,850,6,4,2021-08-06,0.14,1,347,3,
36732062,Moderno apartamento Condesa con Aire&Calefacción,33078207,Nicolás,,Cuauhtémoc,19.40765,-99.17035,Entire home/apt,1110,2,4,2021-10-21,1.43,2,309,4,
36732970,Deluxe place in Roma/Condesa to enjoy Mexico City,144338555,Rafael,,Cuauhtémoc,19.41724,-99.16626,Entire home/apt,1817,2,7,2021-08-30,0.26,1,348,4,
36735520,GRAND SUITE Polanco at Soumaya Museum & Antara,276112390,Jess,,Miguel Hidalgo,19.43952,-99.20495,Entire home/apt,2154,2,19,2021-04-25,0.81,1,173,8,
36736763,Rento habitación amueblada con sevicios cerca WTC,70239837,Arturo,,Benito Juárez,19.39733,-99.17262,Private room,236,2,2,2019-07-31,0.07,1,359,0,
36737051,Polanco Recamara Amueblada Corazon  Polanco 900MNX,10306143,Angelica,,Miguel Hidalgo,19.4358,-99.18868,Shared room,900,3,0,,,7,330,0,
36737213,Rebeca s Place,10306143,Angelica,,Miguel Hidalgo,19.4345,-99.18685,Private room,450,10,0,,,7,365,0,
36738098,butterfly room,108604963,Sarón,,Tlalpan,19.2963,-99.14104,Private room,600,1,2,2020-01-02,0.09,1,363,0,
36738902,Un lugar para descansar.,270566645,Denisse,,Cuauhtémoc,19.42364,-99.13643,Private room,300,1,1,2019-08-04,0.04,2,363,0,
36751403,Departamento en el Corazón de la CDMX. Condesa,199723634,Patricio,,Cuauhtémoc,19.41329,-99.17322,Entire home/apt,522,3,17,2021-01-03,0.62,1,204,5,
36756182,Beautiful 1BR apartment @Santa Fe,273595092,Luis,,Álvaro Obregón,19.37911,-99.25479,Entire home/apt,1200,2,9,2020-03-11,0.33,1,360,1,
36757844,"Brand new apartment in Condesa, amazing amenities",68267733,Carlos,,Cuauhtémoc,19.41,-99.1816,Entire home/apt,1990,2,20,2021-06-21,0.88,1,341,13,
36758603,Luxury Penthouse in Heart of Polanco,73427275,Hector,,Miguel Hidalgo,19.4331,-99.19307,Entire home/apt,6056,2,18,2020-03-09,0.69,1,9,0,
36759432,"Agradable habitación, cerca Hospital La Raza,CDMX,",244240172,Yolanda,,Azcapotzalco,19.47507,-99.14925,Private room,200,6,3,2021-07-10,0.13,1,327,1,
36762308,Habitación privada cerca de oficinas y comercios,48026530,Mariana,,Benito Juárez,19.37357,-99.15873,Private room,250,1,0,,,1,88,0,
36762688,Charming Apt+Historic Building+Amazing location,7838265,Ernesto,,Miguel Hidalgo,19.40185,-99.17836,Entire home/apt,799,4,21,2021-03-13,0.81,10,136,7,
36765991,"Departamento en la CDMX 2 , Cerca de Polanco",64821107,Ismael,,Azcapotzalco,19.46669,-99.18957,Entire home/apt,604,1,113,2020-07-22,4.12,3,110,24,
36766771,Comfortable and beautiful in Santa Maria la Ribera,127418260,Israel,,Cuauhtémoc,19.44072,-99.15745,Entire home/apt,960,3,12,2020-03-06,0.44,1,352,1,
36767020,Centrico Y Comodo Departamento En La Zona Norte,214125018,Phil,,Gustavo A. Madero,19.50701,-99.15347,Entire home/apt,580,2,92,2020-08-31,3.32,1,0,18,
36767696,Privileged location. Beautiful Apartment,32165927,Karina Y Diego,,Cuauhtémoc,19.42164,-99.15363,Entire home/apt,1393,1,51,2021-10-09,1.85,2,278,20,
36770594,SUPER APARTMENT AT THE HEART OF NEW POLANCO AREA,104400812,Ma. Fernanda,,Miguel Hidalgo,19.44426,-99.20297,Entire home/apt,1413,1,59,2021-03-11,2.13,8,237,32,
36772701,Loft privado en residencial,179877983,Georgina,,Gustavo A. Madero,19.50913,-99.14697,Private room,330,1,3,2019-11-11,0.11,2,316,0,
36774007,Complete apartment near POLANCO CARSO BANAMEX,57035991,AddY,,Miguel Hidalgo,19.44965,-99.21353,Entire home/apt,914,1,40,2021-06-24,1.59,1,177,8,
36775539,Habitación de la terraza #1,218354800,Norma,,Benito Juárez,19.39051,-99.14947,Private room,232,1,19,2021-06-21,0.92,3,297,7,
36781300,"Fully renovated, full of life & Mexican character!",82619279,Rodrigo,,Benito Juárez,19.39619,-99.17211,Entire home/apt,1250,2,20,2020-02-19,0.75,2,232,0,
36790251,MB1110,276532048,Toto,,Miguel Hidalgo,19.41401,-99.21684,Entire home/apt,1500,1,0,,,1,364,0,
36796126,Centric Floor City/South,37266397,Alonso,,Benito Juárez,19.37346,-99.18058,Entire home/apt,640,2,12,2020-03-18,0.44,5,148,0,
36797380,Casai Artsy Apartment In Condesa!|Designer Flat,276377520,Casai,,Cuauhtémoc,19.41552,-99.17445,Entire home/apt,3030,1,54,2021-05-23,1.99,70,0,15,
36798736,Exclusivo departamento en el Centro Histórico,261044377,Pepe,,Cuauhtémoc,19.43133,-99.13574,Private room,9265,1,0,,,5,349,0,
36799246,Habitación privada de lujo en Hostal Casa Pepe,261044377,Pepe,,Cuauhtémoc,19.4303,-99.13664,Private room,9265,1,0,,,5,361,0,
36805452,"Depa súper lindo completo, solo para ustedes!! :)",218333989,Hector,,Tlalpan,19.30184,-99.19889,Entire home/apt,1990,7,6,2021-08-09,0.26,1,161,4,
36806265,Cuarto de servicio en la condesa baño privado,51243018,Jimena,,Cuauhtémoc,19.41845,-99.17266,Private room,400,1,2,2019-07-27,0.07,4,298,0,
36807372,Apartamento de lujo en la mejor zona de CDMX,276667232,Guillermo,,Álvaro Obregón,19.35914,-99.17949,Entire home/apt,8000,1,0,,,1,178,0,
36810556,RENTO DEPARTAMENTO CERCA DE ZONA CARSO,276691887,Hilda,,Miguel Hidalgo,19.44446,-99.19987,Entire home/apt,1000,31,0,,,1,29,0,
36813247,Loft Alameda,28407212,Ricardo,,Cuauhtémoc,19.43271,-99.14576,Entire home/apt,735,3,43,2021-07-10,1.58,2,330,17,
36813479,Buscas un lugar para descansar aquí esta la opcion,262101262,San,,Benito Juárez,19.39194,-99.15917,Private room,470,2,0,,,1,365,0,
36813743,BONITO Y CÉNTRICO DEPARTAMENTO EN RENTA,276719205,Maribel,,Miguel Hidalgo,19.45097,-99.1973,Entire home/apt,851,90,0,,,1,180,0,
36815657,BELLO CUARTO PEQUEÑO CON SERVICIOS BÁSICOS,276729654,Victor,,Cuauhtémoc,19.40921,-99.16382,Private room,265,1,6,2021-10-01,0.23,1,329,3,
36831240,Excelente Loft en ciudad de los Deportes,132857929,Kiev,,Benito Juárez,19.38154,-99.18062,Entire home/apt,650,2,15,2019-08-10,0.55,2,109,2,
36841307,"Casa Donceles Apt 4❤️Ideal for Families, sanitized",54497443,Livia,,Cuauhtémoc,19.43775,-99.13952,Hotel room,2373,1,2,2020-01-02,0.09,7,135,0,
36843482,A unos pasos del mercado Medellin Colonia Roma,85312727,Adrik,,Cuauhtémoc,19.40733,-99.16317,Entire home/apt,1073,2,62,2021-10-09,2.31,4,82,18,
36844637,Moderno Cuarto doble Amueblado Escandon (condesa)6,66952805,Victor,,Miguel Hidalgo,19.40596,-99.18324,Private room,700,1,11,2020-04-06,0.40,24,299,0,
36849616,Hermoso depa en Miyana: Alberca+Jacuzzi+Super24Hrs,100828583,Yoav,,Miguel Hidalgo,19.43909,-99.20083,Entire home/apt,2373,2,49,2021-08-29,1.88,4,334,27,
36850225,The Point Santafe,63307033,Andres,,Álvaro Obregón,19.37886,-99.2573,Entire home/apt,1335,3,15,2020-03-05,0.56,9,154,4,
36850674,The Point II,63307033,Andres,,Álvaro Obregón,19.37837,-99.25764,Entire home/apt,1335,3,3,2020-11-26,0.59,9,334,3,
36850865,The Point III,63307033,Andres,,Álvaro Obregón,19.37663,-99.25567,Entire home/apt,1332,2,13,2020-12-10,0.53,9,339,6,
36866291,Casa Mexicana rodeada de árboles cerca de Sta. Fe,93951966,Margarita,,Álvaro Obregón,19.34088,-99.25678,Private room,560,2,0,,,2,360,0,
36872067,Luxury Apartment close to Downtown w/Roof Garden,4894120,Ilse,,Cuauhtémoc,19.43674,-99.16072,Entire home/apt,1137,2,54,2021-05-02,1.97,4,153,24,
36876205,Habitación con bonita vista Parque de los Venados,174412482,Ronald,,Benito Juárez,19.36835,-99.15144,Private room,215,1,5,2021-08-14,1.46,1,89,5,
36880774,"""Una habitación  propia""",277206151,Irene Beatriz,,Benito Juárez,19.39768,-99.16888,Private room,390,2,58,2021-07-20,2.15,1,159,24,
36883290,Incrediloft 15,276922034,Marta,,Cuauhtémoc,19.43459,-99.14475,Entire home/apt,1917,2,0,,,1,168,0,
36883404,Amazing room in Polanco near Antara GS212-1,4647678,Caravansaro,,Miguel Hidalgo,19.43484,-99.20055,Private room,850,1,80,2021-06-23,2.90,23,0,23,
36885015,Habitación sencilla en el bosque,225426029,Brenda,,Tlalpan,19.24858,-99.24427,Private room,1000,1,1,2021-10-14,1,2,50,1,
36886073,VH| Spacious APT w/3 rooms | Ex-art Gallery | 19,22758914,Raquel,,Cuauhtémoc,19.40916,-99.17144,Entire home/apt,3321,1,153,2021-10-19,5.66,126,318,63,
36904526,"Único en la Roma Norte, Ubicación vista seguridad",71173970,Tonatiuh,,Cuauhtémoc,19.418,-99.15366,Entire home/apt,1998,2,6,2019-11-06,0.22,1,316,0,
36909216,Habitación Zócalo,28407212,Ricardo,,Cuauhtémoc,19.43214,-99.14561,Private room,490,3,13,2019-08-05,0.47,2,331,1,
36909290,Bright Apartment in CARSO - POLANCO with Amenities,183535743,Gaby,,Miguel Hidalgo,19.44147,-99.2025,Entire home/apt,2873,1,47,2020-10-05,1.71,2,85,7,
36915433,Monchi’s room,93919074,Montse,,Iztapalapa,19.36079,-99.1376,Private room,500,1,2,2019-10-27,0.08,1,178,0,
36919442,"5* Cómoda Habitación,súper ubicada.Cerca UNAM,ITAM",64363285,Perla,,Álvaro Obregón,19.33729,-99.19677,Private room,500,7,3,2020-02-28,0.15,3,365,0,
36920329,Confortable Departamento en  Roma Norte,277509157,Erika,,Cuauhtémoc,19.41888,-99.16501,Entire home/apt,1100,10,13,2021-07-17,0.48,2,41,5,
36921223,Habitación en elegante edificio de Polanco GS212-2,4647678,Caravansaro,,Miguel Hidalgo,19.43484,-99.20055,Private room,778,1,59,2020-09-21,2.16,23,0,4,
36928377,Polanco en Parques Polanco,106895075,Lu,,Miguel Hidalgo,19.44012,-99.18734,Entire home/apt,1600,5,1,2019-11-12,0.04,1,157,0,
36945188,"Ubicación Perfecta, Roma Norte frente a La Cibeles",139146882,Alejandro,,Cuauhtémoc,19.41988,-99.16654,Private room,539,1,1,2019-09-01,0.04,1,90,0,
36948660,"Luminoso, acogedor y céntrico apartamento-estudio",247886732,Etel,,Benito Juárez,19.39007,-99.13796,Entire home/apt,555,4,43,2021-09-14,1.60,1,258,12,
36968403,"“La Guayaba”, Mini suite, Condesa",33621065,Tonatiuh,,Cuauhtémoc,19.41135,-99.17899,Entire home/apt,633,2,24,2021-10-15,0.92,6,295,11,
36970119,Hospedaje zona segura con vigilancia,277918291,María,,Coyoacán,19.30286,-99.17172,Entire home/apt,300,61,0,,,1,90,0,
36975662,"Habitación doble en Portales Sur, cerca Coyoacán",27455365,Armando,,Benito Juárez,19.36125,-99.1517,Private room,400,2,1,2021-06-14,0.22,2,179,1,
36976002,Excelente alojamiento para 2 personas,245449871,Ray,,Gustavo A. Madero,19.50751,-99.09283,Private room,207,2,0,,,1,89,0,
36976190,Renta habitación zona hospitales Tlalpan (mujeres),79142025,Raquel,,Tlalpan,19.2824,-99.16189,Private room,224,4,0,,,7,83,0,
36977650,"RETREAT, isolate Heart of POLANCO, cool luxurious",192462020,Juan,,Miguel Hidalgo,19.43206,-99.19191,Entire home/apt,2422,28,48,2020-03-08,1.77,1,53,0,
36978744,Habitación Individual 2,75299026,Gerardo,,Coyoacán,19.35339,-99.16129,Private room,380,5,0,,,8,363,0,
36979600,"WTC Napoles, Condesa, BIG BEDS, Secure, Sanitized",277453566,Miguel Angel,,Benito Juárez,19.39625,-99.17176,Entire home/apt,1745,2,20,2020-08-05,0.89,1,168,6,
36980999,Roma Sur Spacious Apartment,278037111,Alberto,,Cuauhtémoc,19.40215,-99.16422,Entire home/apt,920,2,27,2021-09-15,1.07,1,84,15,
36982822,El lugar donde tú quieres llegar. TRANQUILIDAD,265323640,Salvador,,Cuauhtémoc,19.45697,-99.13835,Private room,250,3,0,,,7,365,0,
36982901,Enjoy your room in a modern and cozy apartment,248772692,Eduardo,,Miguel Hidalgo,19.41051,-99.18807,Private room,285,1,3,2020-12-20,0.11,2,356,1,
36984814,Penthouse 4 habitaciones cerca de todo,72176909,Amalia,,Álvaro Obregón,19.33921,-99.20439,Private room,2064,1,1,2019-12-30,0.04,2,175,0,
37001996,"""La Favorita"" (Casa completa para 3 personas)",86460835,Denixe & Frency,,Álvaro Obregón,19.35537,-99.18116,Private room,1900,5,5,2019-12-13,0.19,4,353,0,
37009404,"Corazón de Polanco, a pasos del Metro Polanco",278244486,Fernando,,Miguel Hidalgo,19.43545,-99.18908,Private room,1000,7,15,2020-07-28,0.61,1,76,3,
37010982,Departamento pequeño MONALISA y estacionamiento,278252599,Edith,,Iztacalco,19.39259,-99.10582,Entire home/apt,457,1,30,2019-10-21,1.18,3,0,8,
37013146,Magnifico duplex  90m2 en el corazón de la Condesa,90334527,David,,Cuauhtémoc,19.41684,-99.16858,Entire home/apt,2050,4,37,2021-10-17,1.54,2,289,26,
37013485,Amazing room with terrace near Masaryk. 16,42943092,Caravansaro,,Miguel Hidalgo,19.43223,-99.20146,Private room,698,1,57,2020-03-21,2.07,28,315,5,
37013936,Super cool & comfortable in the heart of Condesa.,6239808,Maria Jose,,Cuauhtémoc,19.41619,-99.1791,Entire home/apt,2100,4,1,2021-05-31,0.20,1,321,1,
37015248,Cuarto cerca de Santa Fe,225762170,Marco,,Álvaro Obregón,19.35137,-99.24549,Private room,250,1,4,2020-11-11,0.15,3,364,1,
37017718,Alojamiento céntrico a 15 minutos del foro Sol,111486136,Eduardo,,Venustiano Carranza,19.41496,-99.11069,Private room,300,1,55,2020-03-04,2.13,1,350,7,
37017942,Recamara amueblada con baño independiente,267206164,Octavio,,Tlalpan,19.28372,-99.22004,Entire home/apt,500,1,2,2021-06-16,0.08,1,365,1,
37019442,Polanco Private Room: Exceptional Location & View,278346394,Monica,,Miguel Hidalgo,19.43095,-99.19643,Private room,1050,2,5,2019-11-04,0.20,1,0,0,
37019761,Recámara a una estación del metrobús Riobamba.,54073610,Maria Fernanda,,Gustavo A. Madero,19.48846,-99.13116,Private room,250,2,0,,,1,291,0,
37021430,ESPECTACULAR DEPARTAMENTO!!  ZONA SEGURA. ANÍMATE!,12756313,Jorge,,Álvaro Obregón,19.33812,-99.19476,Entire home/apt,800,3,2,2020-11-03,0.07,3,334,1,
37023263,"La Roma, Newly Renovated, Elegant Studio",267983259,Juub,,Cuauhtémoc,19.41063,-99.16199,Entire home/apt,1110,2,11,2021-01-16,0.40,24,217,1,
37023782,#Polanco area #chic #cozy w/ #balcony #pool  #gym,47542109,Ana,,Miguel Hidalgo,19.4409,-99.19708,Entire home/apt,1150,15,11,2020-12-17,0.42,2,268,5,
37040764,Cuarto cerca de Auditorio Nacional. 8,4647678,Caravansaro,,Miguel Hidalgo,19.43315,-99.2006,Private room,699,1,31,2020-01-26,1.13,23,294,2,
37041403,Habitación con cocina/baño totalmente independient,147519958,Genaro,,Coyoacán,19.3241,-99.11028,Entire home/apt,301,3,17,2021-01-10,0.65,3,112,10,
37042997,CASA MIRADOR,278510893,Daniel,,Xochimilco,19.2688,-99.11595,Entire home/apt,3000,2,0,,,1,364,0,
37043594,Cuarto economico en departamento en Santa Fe,99261065,Ulises,,Álvaro Obregón,19.38075,-99.24533,Private room,400,7,0,,,1,89,0,
37044269,Departamento acogedor e iluminado  super ubicado,88570740,Juan,,Benito Juárez,19.37482,-99.18996,Entire home/apt,3000,4,6,2021-06-19,0.22,1,240,2,
37052779,Acogedora habitación Narvarte,269630862,Manuela,,Benito Juárez,19.39515,-99.15365,Private room,230,1,10,2021-01-20,0.37,2,268,4,
37054098,In Trendy Roma! With amazing MURAL & TERRACE!,85312727,Adrik,,Cuauhtémoc,19.40734,-99.1621,Entire home/apt,1950,2,53,2021-10-14,2.03,4,237,27,
37055105,"50% off Lovely 1BR Apt in Polanco, wow roof lounge",276724908,Trini,,Miguel Hidalgo,19.43807,-99.18891,Entire home/apt,1319,1,75,2021-09-16,2.76,4,348,31,
37056190,Habitaciòn con baño privado,52540503,Ruben,,Cuauhtémoc,19.42255,-99.1718,Private room,706,2,1,2021-10-03,1,5,354,1,
37057140,NEW! Azul Cordoba,72969330,The Local Way,,Cuauhtémoc,19.42333,-99.15892,Entire home/apt,3108,1,33,2021-10-06,2.24,17,313,21,
37058150,Departamento en Coapaaa,271563715,Lissette,,Coyoacán,19.31739,-99.11831,Private room,300,1,1,2020-02-28,0.05,1,365,0,
37059914,Loft to rest,265288958,Silvia,,Iztapalapa,19.34244,-99.0215,Entire home/apt,1072,2,0,,,4,269,0,
